step,returns_mean,returns_std,adv_mean,adv_std
41984,-0.04147082567214966,0.004160975571721792,-0.0008299683104269207,0.024481607601046562
43008,-0.04025255888700485,0.007977169938385487,0.0006488621584139764,0.022082557901740074
44032,-0.04118996486067772,0.003591899760067463,-0.0008910832111723721,0.02149982936680317
45056,-0.04123782366514206,0.004137649200856686,-0.001120445434935391,0.02497519738972187
46080,-0.04322245717048645,0.0034749384503811598,-0.0008287764503620565,0.019824951887130737
47104,-0.044407010078430176,0.0034899848978966475,-0.0005692175473086536,0.021271448582410812
48128,-0.04542309045791626,0.00323851709254086,-0.0007422863272950053,0.021109679713845253
49152,-0.046230725944042206,0.0035029533319175243,-0.0007019524346105754,0.0208782609552145
50176,-0.04763026535511017,0.0030436411034315825,-0.000254714279435575,0.019571896642446518
51200,-0.04787155240774155,0.003521597944200039,-8.158152922987938e-05,0.021157393231987953
52224,-0.04783610254526138,0.0033440024126321077,-0.0006631388678215444,0.01950596272945404
53248,-0.04782019555568695,0.0035546293947845697,-0.0004570476885419339,0.02095312997698784
54272,-0.050113145262002945,0.005190448835492134,-0.001045442302711308,0.020700648427009583
55296,-0.05014190077781677,0.0028627626597881317,-0.00046750379260629416,0.019188277423381805
56320,-0.05083591118454933,0.0034075670409947634,9.16402495931834e-06,0.020302865654230118
57344,-0.051416754722595215,0.004781744908541441,-0.0010772817768156528,0.01963077113032341
58368,-0.05258185416460037,0.003483724547550082,0.00019525981042534113,0.019328920170664787
59392,-0.05212037265300751,0.004413997288793325,0.00041989985038526356,0.019105592742562294
60416,-0.05225958302617073,0.0032062814570963383,-0.0004958992940373719,0.023969901725649834
61440,-0.05254548043012619,0.0030881359707564116,-0.00013352150563150644,0.02161944843828678
62464,-0.05251860246062279,0.003127334639430046,-0.00041444459930062294,0.01915978267788887
63488,-0.053027670830488205,0.0030778360087424517,-0.00028284318977966905,0.019493328407406807
64512,-0.052468519657850266,0.003939023707062006,-0.00014978073886595666,0.02152865007519722
65536,-0.054015737026929855,0.0035815273877233267,-0.0005169562646187842,0.02233327180147171
66560,-0.0542202964425087,0.0033500390127301216,-0.0006848627235740423,0.02008907124400139
67584,-0.05569989234209061,0.00301157939247787,-0.000474940228741616,0.020810505375266075
68608,-0.05619703233242035,0.002918952377513051,-0.0004855816951021552,0.020142674446105957
69632,-0.05678713694214821,0.003355981782078743,-0.00042371422750875354,0.018890071660280228
70656,-0.05743955075740814,0.0028291908092796803,-0.00018126709619536996,0.021528027951717377
71680,-0.05785031616687775,0.002905211178585887,-0.00034665732528083026,0.02058340795338154
72704,-0.058436304330825806,0.002544228220358491,-0.00013529093121178448,0.017749512568116188
73728,-0.05824932083487511,0.00248668622225523,-0.00014043008559383452,0.019362669438123703
74752,-0.05875806510448456,0.0028704677242785692,-0.00018907163757830858,0.020276622846722603
75776,-0.058570198714733124,0.003323711222037673,-0.00011807557893916965,0.01948171854019165
76800,-0.05918390303850174,0.003019909607246518,-0.00038793153362348676,0.020679080858826637
77824,-0.058605991303920746,0.0032713166438043118,-0.00020863290410488844,0.018298348411917686
78848,-0.05919910967350006,0.0034471647813916206,-0.0002541944559197873,0.01881520450115204
79872,-0.06019256263971329,0.0025447143707424402,-0.0005152274970896542,0.018179649487137794
80896,-0.06060999631881714,0.0025797931011766195,-0.0004565309500321746,0.017199909314513206
81920,-0.061696138232946396,0.002791577484458685,-0.00042411836329847574,0.018639445304870605
82944,-0.06276609003543854,0.004760504700243473,-0.0009789873147383332,0.019095882773399353
83968,-0.06315334141254425,0.003453922690823674,-0.0005319193587638438,0.018684521317481995
84992,-0.06300503015518188,0.002794666448608041,-8.355523459613323e-05,0.018196333199739456
86016,-0.06378601491451263,0.0034190553706139326,-0.0005324585363268852,0.01931774988770485
87040,-0.0643702819943428,0.002795255510136485,-2.6257039280608296e-05,0.018629612401127815
88064,-0.06407931447029114,0.003569886554032564,0.0002745262754615396,0.020001450553536415
89088,-0.06423215568065643,0.002563798101618886,-0.00028158028726466,0.01749991998076439
90112,-0.06489981710910797,0.002619700040668249,-0.0003048508078791201,0.020162440836429596
91136,-0.06447917968034744,0.0029016078915446997,-6.190569547470659e-05,0.0167606920003891
92160,-0.06485635042190552,0.0027181110344827175,-0.0004729008360300213,0.01630818471312523
93184,-0.06592144072055817,0.0030113589018583298,-0.0006228343117982149,0.017514415085315704
94208,-0.0662802904844284,0.0024676714092493057,-9.448732453165576e-05,0.017681589350104332
95232,-0.06660319119691849,0.002415250986814499,-0.00015001281281001866,0.016749463975429535
96256,-0.0670948326587677,0.0024103771429508924,-0.0002553974627517164,0.016884038224816322
97280,-0.06694336980581284,0.0032518371008336544,0.00010016426676884294,0.015894027426838875
98304,-0.06735596060752869,0.003248644759878516,2.6786481612361968e-05,0.01699664443731308
99328,-0.0676848441362381,0.002997965319082141,-0.0002569094067439437,0.016960036009550095
100352,-0.0675346776843071,0.0026795659214258194,-0.0005677936132997274,0.016487454995512962
101376,-0.06783988326787949,0.0027353381738066673,-0.00048570544458925724,0.017622847110033035
102400,-0.06898283213376999,0.002603956963866949,-0.00024607410887256265,0.01736864261329174
103424,-0.06873713433742523,0.0027032215148210526,-0.0005205986672081053,0.017686938866972923
104448,-0.06935613602399826,0.002884624060243368,-0.00022644782438874245,0.016142450273036957
105472,-0.06935460865497589,0.003297230461612344,-0.0004486492834985256,0.016613800078630447
106496,-0.0714321956038475,0.002746031852439046,-0.00018449318304192275,0.016593875363469124
107520,-0.07084771990776062,0.002750946208834648,-0.0002545394527260214,0.01797783374786377
108544,-0.07231377810239792,0.0034486735239624977,-0.000496762921102345,0.01610785908997059
109568,-0.07141055166721344,0.0023973234929144382,-0.0001947572163771838,0.01589876413345337
110592,-0.07262862473726273,0.002701711840927601,-0.0003456658450886607,0.01615622453391552
111616,-0.07307571917772293,0.0031506626401096582,-0.0005287023959681392,0.017116382718086243
112640,-0.07378002256155014,0.0032777427695691586,0.0002685039071366191,0.015196997672319412
113664,-0.0732693299651146,0.0025168380234390497,-0.00030980882002040744,0.016485964879393578
114688,-0.07365408539772034,0.002716414863243699,2.730834239628166e-05,0.015973107889294624
115712,-0.07362036406993866,0.0025989320129156113,-0.00020277661678846925,0.014957518316805363
116736,-0.07344958931207657,0.002660516882315278,-0.00010980574006680399,0.014584679156541824
117760,-0.07474625110626221,0.0030354110058397055,-0.0005767301190644503,0.015669388696551323
118784,-0.07446036487817764,0.0030242595821619034,-0.0006031490629538894,0.015029969625175
119808,-0.07513868808746338,0.0023287853691726923,-0.00037297786911949515,0.014717723242938519
120832,-0.07629261910915375,0.0023805086966603994,2.722503268159926e-05,0.014926713891327381
121856,-0.07628580927848816,0.0023417577613145113,-0.0003376917738933116,0.014613186940550804
122880,-0.07704223692417145,0.002788685029372573,0.0001995350612560287,0.014406587928533554
123904,-0.0764346569776535,0.0023506132420152426,-0.00016254765796475112,0.014623000286519527
124928,-0.07654999196529388,0.0019424500642344356,-0.00015895772958174348,0.014383142814040184
125952,-0.07685763388872147,0.0024060483556240797,7.570437446702272e-05,0.013310078531503677
126976,-0.07675100117921829,0.002276886021718383,-0.0003953889827243984,0.014529727399349213
128000,-0.07735396176576614,0.002479813527315855,-0.0003939412417821586,0.015952322632074356
129024,-0.07799635827541351,0.0020721203181892633,-0.00019604140834417194,0.013532450422644615
130048,-0.07766979187726974,0.0025759905111044645,-0.00030167214572429657,0.013835730962455273
131072,-0.07803031802177429,0.002810815814882517,-0.0004883904475718737,0.01575413905084133
132096,-0.07894491404294968,0.002397666685283184,-0.00010455341544002295,0.014099782332777977
133120,-0.07997158169746399,0.002619752660393715,-1.4612294762628153e-05,0.014570241793990135
134144,-0.07844175398349762,0.002718208124861121,-0.0005735422018915415,0.01508281845599413
135168,-0.07988680154085159,0.0023451384622603655,-9.496613347437233e-05,0.014202368445694447
136192,-0.08038085699081421,0.003499439684674144,-0.0006402416620403528,0.01515920553356409
137216,-0.07988152652978897,0.003010910004377365,-0.00020835307077504694,0.01482119970023632
138240,-0.08176667243242264,0.002036978490650654,-4.6460914745694026e-05,0.013237452134490013
139264,-0.08156100660562515,0.002721381140872836,-0.0004024931404273957,0.014972023665904999
140288,-0.0803709626197815,0.006915595848113298,0.000872167176567018,0.016536733135581017
141312,-0.08170701563358307,0.0024889414198696613,-0.00016709259944036603,0.01390621718019247
142336,-0.07991953194141388,0.0030826516449451447,-0.00027912401128560305,0.014935723505914211
143360,-0.08108310401439667,0.0029937438666820526,-0.00022066707606427372,0.014342237263917923
144384,-0.08209221065044403,0.002468775026500225,-0.0003125263028778136,0.01354173757135868
145408,-0.08194813877344131,0.002303369576111436,-0.0003873883106280118,0.013930486515164375
146432,-0.08305032551288605,0.003135995240882039,-0.0005867708241567016,0.013480632565915585
147456,-0.08249278366565704,0.002525379415601492,-0.0006062958273105323,0.014777742326259613
148480,-0.08364088833332062,0.0025857032742351294,-0.00016709003830328584,0.014510205946862698
149504,-0.08299960196018219,0.002617773599922657,-0.0004331005038693547,0.01436660997569561
150528,-0.08429888635873795,0.0026079248636960983,5.59614272788167e-06,0.013676903210580349
151552,-0.08608925342559814,0.0023884500842541456,-5.6698576372582465e-05,0.013659194111824036
152576,-0.08476714789867401,0.0025576718617230654,-0.0003710705495905131,0.012593609280884266
153600,-0.08623004704713821,0.002465812023729086,-0.00016542186494916677,0.012680637650191784
154624,-0.08544962108135223,0.002473341766744852,3.351765190018341e-05,0.013581234030425549
155648,-0.08654218912124634,0.002378220669925213,-0.00010835375724127516,0.01339093316346407
156672,-0.08593864738941193,0.002385443542152643,-0.0004668495384976268,0.01299851480871439
157696,-0.08656306564807892,0.00243324670009315,-0.00026699795853346586,0.012650446966290474
158720,-0.08737357705831528,0.0026444036047905684,3.607520193327218e-05,0.014044285751879215
159744,-0.0871019959449768,0.0020536608062684536,-0.00036576337879523635,0.012366032227873802
160768,-0.08732574433088303,0.003103263210505247,0.000296431448077783,0.014753098599612713
161792,-0.08729051053524017,0.0026181628927588463,-0.00035756308352574706,0.014410819858312607
162816,-0.08689972758293152,0.0020545548759400845,-0.00034434767439961433,0.013306784443557262
163840,-0.08854973316192627,0.0022970179561525583,-0.00018745468696579337,0.01326834224164486
164864,-0.08780445158481598,0.0021307000424712896,-0.0001996319042518735,0.01171101164072752
165888,-0.08835616707801819,0.002799946116283536,-0.00037196921766735613,0.013673015870153904
166912,-0.0882294625043869,0.0030370778404176235,-3.3303513191640377e-07,0.013482495211064816
167936,-0.08880072832107544,0.0025125874672085047,-0.0003417002153582871,0.011974126100540161
168960,-0.0889272391796112,0.0021727795246988535,-0.00014515008660964668,0.011874032206833363
169984,-0.08962662518024445,0.0018157269805669785,-0.0003272151225246489,0.012682294473052025
171008,-0.08962155878543854,0.002375247422605753,-0.0004777747089974582,0.012698236852884293
172032,-0.09052522480487823,0.0026501889806240797,-0.0004968680441379547,0.01276182010769844
173056,-0.09117227047681808,0.0027431410271674395,3.575428854674101e-05,0.011921292170882225
174080,-0.09138323366641998,0.00276307319290936,-0.00044834031723439693,0.012470539659261703
175104,-0.09114530682563782,0.002080487785860896,-0.0003069252707064152,0.01139766164124012
176128,-0.09306720644235611,0.002199668437242508,8.106308814603835e-05,0.011128273792564869
177152,-0.09205019474029541,0.002340038074180484,-0.0003640414506662637,0.012002674862742424
178176,-0.09201692044734955,0.0020835998002439737,-0.00025584606919437647,0.012311950325965881
179200,-0.09308567643165588,0.0022848662920296192,-6.0840658989036456e-05,0.011790350079536438
180224,-0.09288118034601212,0.0022761912550777197,-7.772372919134796e-05,0.011680901050567627
181248,-0.09255526214838028,0.0028912329580634832,-9.855738608166575e-05,0.013086872175335884
182272,-0.09278371185064316,0.002488904632627964,-0.0003831606009043753,0.012078212574124336
183296,-0.0930037796497345,0.0024103603791445494,-0.00024912512162700295,0.011775313876569271
184320,-0.09383371472358704,0.0020707575604319572,-0.0002501375856809318,0.010722264647483826
185344,-0.0943371132016182,0.0017955845687538385,-0.00014447099238168448,0.011365602724254131
186368,-0.09386598318815231,0.002380762482061982,-0.00040372819057665765,0.012776797637343407
187392,-0.09482578188180923,0.0022202651016414165,-0.00039006746374070644,0.010839487425982952
188416,-0.094938725233078,0.002332287607714534,-0.00013314452371560037,0.011685390025377274
189440,-0.09475838392972946,0.0021298236679285765,-0.00035905500408262014,0.013054321520030499
190464,-0.09487699717283249,0.0022596283815801144,-0.00011357630137354136,0.01254385244101286
191488,-0.09601764380931854,0.002881396794691682,-0.0004128841101191938,0.013920459896326065
192512,-0.09685501456260681,0.0017214815597981215,-2.296063394169323e-05,0.010370207950472832
193536,-0.096048504114151,0.002466642763465643,0.00011646151688182727,0.010552811436355114
194560,-0.09652840346097946,0.0017065659631043673,-0.00022287848696578294,0.010622057132422924
195584,-0.09649377316236496,0.0020453704055398703,-0.00025488639948889613,0.011282612569630146
196608,-0.09627585113048553,0.0022071332205086946,-0.00047366804210469127,0.010692187584936619
197632,-0.09674488753080368,0.002012914512306452,-8.640073792776093e-05,0.012676512822508812
198656,-0.09775598347187042,0.0018758473452180624,-2.1032075892435387e-05,0.010071798227727413
199680,-0.09656992554664612,0.002833699341863394,0.0001738957071211189,0.011955225840210915
200704,-0.09727640450000763,0.0016283044824376702,-0.00035186769673600793,0.009901070967316628
201728,-0.09696564078330994,0.0019408310763537884,-0.00032389292027801275,0.01098452229052782
202752,-0.09751956164836884,0.002294776728376746,-0.0002541867725085467,0.012615527026355267
203776,-0.09793053567409515,0.002571643330156803,0.00012104740017093718,0.011061671189963818
204800,-0.09807898849248886,0.0019253820646554232,-0.0005760138155892491,0.010969536378979683
205824,-0.09841813147068024,0.00196706666611135,-0.0004560399102047086,0.010761653073132038
206848,-0.0987023413181305,0.0022955306340008974,-5.5059197620721534e-05,0.010998696088790894
207872,-0.09904970973730087,0.001988494535908103,-0.00012760929530486465,0.011288727633655071
208896,-0.0990942046046257,0.0020981866400688887,-0.00033186591463163495,0.010843059979379177
209920,-0.09980197250843048,0.002105377148836851,-0.00023032825265545398,0.010510122403502464
210944,-0.09972365945577621,0.0021665706299245358,-0.00011301104677841067,0.010868728160858154
211968,-0.10026396811008453,0.0023759056348353624,-0.0005888264277018607,0.011151008307933807
212992,-0.1014004498720169,0.0022578234784305096,-3.989921242464334e-05,0.011573591269552708
214016,-0.10119061172008514,0.002541795140132308,-0.00021977127471473068,0.011841426603496075
215040,-0.10147125273942947,0.0020498482044786215,-2.9446109692798927e-05,0.010878928005695343
216064,-0.1009254902601242,0.002071557566523552,-0.00043302361154928803,0.010828902944922447
217088,-0.10131162405014038,0.0024876503739506006,-0.00044208872714079916,0.009962714277207851
218112,-0.10225062072277069,0.0021796454675495625,-0.000279321800917387,0.01123181451112032
219136,-0.10316305607557297,0.0023192688822746277,-0.00028651184402406216,0.01108512282371521
220160,-0.10313168168067932,0.002142904791980982,-4.447293758857995e-05,0.010908106341958046
221184,-0.10414458811283112,0.002195979468524456,-0.00012625387171283364,0.010963121429085732
222208,-0.1031094416975975,0.002284363377839327,-0.0003601093776524067,0.010964110493659973
223232,-0.10380791127681732,0.0019748148042708635,-7.543156971223652e-05,0.01120439637452364
224256,-0.10472451150417328,0.0021065520122647285,0.00017301083425991237,0.010423661209642887
225280,-0.10379718244075775,0.002189613413065672,-0.00010563240357441828,0.010941593907773495
226304,-0.10429823398590088,0.001730427029542625,-3.1198338547255844e-05,0.01008885633200407
227328,-0.10387632250785828,0.0020104495342820883,-0.00023855635663494468,0.010288315825164318
228352,-0.10383866727352142,0.0016477861208841205,-0.00027510023210197687,0.009747441858053207
229376,-0.10394390672445297,0.0022245452273637056,-0.00021470041247084737,0.0100981704890728
230400,-0.10464754700660706,0.002328029368072748,-7.441693014698103e-05,0.011175446212291718
231424,-0.10501605272293091,0.001821000361815095,-0.0002041722764261067,0.0099963853135705
232448,-0.1045367494225502,0.00195370358414948,-0.0002874229394365102,0.010852944105863571
233472,-0.10484253615140915,0.002353196730837226,-0.0005436825449578464,0.01034657470881939
234496,-0.10641367733478546,0.002102053491398692,-0.00014512216148432344,0.0107300179079175
235520,-0.10624206066131592,0.0023697202559560537,4.6159686462488025e-05,0.00949235912412405
236544,-0.10564267635345459,0.0021488775964826345,-0.0004278262204024941,0.01019758265465498
237568,-0.10506255179643631,0.002027166774496436,-0.00030288833659142256,0.009724557399749756
238592,-0.10589897632598877,0.0038752115797251463,0.0003244790423195809,0.011167921125888824
239616,-0.10607076436281204,0.0017904189880937338,-0.00033996597630903125,0.009983891621232033
240640,-0.10705307126045227,0.0017925576539710164,-0.00032630166970193386,0.010642403736710548
241664,-0.10691525042057037,0.002200087998062372,-0.00018494547111913562,0.010897723957896233
242688,-0.10684364289045334,0.0019714946392923594,-0.0001817481534089893,0.01078116986900568
243712,-0.10739932954311371,0.0015736520290374756,-0.00022114875901024789,0.009853283874690533
244736,-0.10722346603870392,0.001749098883010447,-0.00025040924083441496,0.009661732241511345
245760,-0.10696619749069214,0.002113050315529108,-0.00020008147112093866,0.009751222096383572
246784,-0.10822440683841705,0.002304778201505542,-0.0004449701518751681,0.010505135171115398
247808,-0.10780762135982513,0.001906248857267201,-0.00031023321207612753,0.0099701639264822
248832,-0.10858428478240967,0.002074049087241292,-9.165880328509957e-05,0.009887703694403172
249856,-0.10884244740009308,0.0021151246037334204,-0.00022112639271654189,0.010086963884532452
250880,-0.10935218632221222,0.0019481469644233584,-0.00035675655817613006,0.010163616389036179
251904,-0.109845370054245,0.0017707014922052622,-0.0001790169917512685,0.009565385989844799
252928,-0.11007700115442276,0.0017053796909749508,-0.0001787941000657156,0.009962712414562702
253952,-0.10979202389717102,0.0022266851738095284,2.886864240281284e-05,0.010410366579890251
254976,-0.11018591374158859,0.0016444039065390825,-0.0001398505992256105,0.009443635120987892
256000,-0.10994228720664978,0.0017927936278283596,-0.00035473224124871194,0.009805421344935894
257024,-0.11019416153430939,0.002121611265465617,-0.00014196493430063128,0.009812025353312492
258048,-0.11057797819375992,0.002038931241258979,-0.0003421069122850895,0.009686456993222237
259072,-0.11056894063949585,0.0019055258017033339,2.6585843443172053e-05,0.010080305859446526
260096,-0.11132069677114487,0.0018763213884085417,-0.00013807676441501826,0.010197756811976433
261120,-0.1108347475528717,0.00199697888456285,-0.0006026930641382933,0.009550097398459911
262144,-0.11168725788593292,0.0018429876072332263,-0.00015495982370339334,0.010157010518014431
263168,-0.11248486489057541,0.0021244906820356846,-0.00026495562633499503,0.010377906262874603
264192,-0.11188064515590668,0.002019633073359728,-0.0003282693214714527,0.010070218704640865
265216,-0.11171586811542511,0.002105896594002843,-8.635883568786085e-05,0.010231326334178448
266240,-0.11295147985219955,0.001959758810698986,-0.00021295735496096313,0.00958155281841755
267264,-0.11270810663700104,0.0017512445338070393,-0.000143361758091487,0.009743820875883102
268288,-0.11284886300563812,0.002467191545292735,0.0001048722697305493,0.01030774973332882
269312,-0.11324505507946014,0.001980636501684785,-1.1687785445246845e-05,0.009411797858774662
270336,-0.11260682344436646,0.0016977075720205903,-0.00038340763421729207,0.010292780585587025
271360,-0.11333069950342178,0.0019951327703893185,-0.00042799627408385277,0.01042848825454712
272384,-0.11392935365438461,0.0016434330027550459,-0.00022887263912707567,0.009666850790381432
273408,-0.11445779353380203,0.0018850814085453749,-0.00023826287360861897,0.009980041533708572
274432,-0.1141158938407898,0.0017428946448490024,-0.00036334991455078125,0.009602508507668972
275456,-0.11446581035852432,0.0019455228466540575,-0.00011326085950713605,0.009659492410719395
276480,-0.11470480263233185,0.0024888121988624334,8.590224024374038e-05,0.010488555766642094
277504,-0.11530904471874237,0.0023771377746015787,-0.000390436383895576,0.00985977053642273
278528,-0.11558586359024048,0.0020731596741825342,-0.00029558222740888596,0.009983961470425129
279552,-0.11577413976192474,0.0018400633707642555,-6.842408765805885e-05,0.00980403833091259
280576,-0.11553478240966797,0.002235041931271553,-0.00017867927090264857,0.009878328070044518
281600,-0.1155712679028511,0.0019571322482079268,-0.00036105094477534294,0.009647764265537262
282624,-0.11577753722667694,0.001681210589595139,-0.00019502572831697762,0.010396524332463741
283648,-0.11621543020009995,0.0019234404899179935,-0.00013701105490326881,0.009270697832107544
284672,-0.11749264597892761,0.0015273013850674033,-0.00011469193850643933,0.0093818549066782
285696,-0.11633098870515823,0.0024807641748338938,0.00010883885261137038,0.009875287301838398
286720,-0.11668799817562103,0.0016592779429629445,-0.0001728381757857278,0.009487546049058437
287744,-0.11693903803825378,0.0017265441128984094,-0.00026370372506789863,0.009680512361228466
288768,-0.11740085482597351,0.001582989702001214,-0.000280871638096869,0.009316806681454182
289792,-0.11746561527252197,0.002711949869990349,-0.0005241786129772663,0.012672127224504948
290816,-0.11784984171390533,0.0017494650091975927,-0.0003343733260408044,0.009825599379837513
291840,-0.11797630786895752,0.0017588232876732945,-5.515384691534564e-05,0.00977475568652153
292864,-0.11818717420101166,0.0020326273515820503,-0.00034708285238593817,0.009410934522747993
293888,-0.1181759238243103,0.0020792605355381966,-0.0003420091525185853,0.009778359904885292
294912,-0.1188817173242569,0.0018498431891202927,7.505691610276699e-05,0.008635842241346836
295936,-0.11946946382522583,0.0015997708542272449,-0.000164759811013937,0.009407817386090755
296960,-0.11910217255353928,0.00199136626906693,-0.00014569557970389724,0.009644811972975731
297984,-0.11916148662567139,0.0019086048705503345,-0.0003333981439936906,0.010627957060933113
299008,-0.11938552558422089,0.002212999854236841,-0.0003192812146153301,0.010439314879477024
300032,-0.1193508431315422,0.0018775981152430177,-0.00010043631482403725,0.009222770109772682
301056,-0.1192997545003891,0.002261016983538866,-5.4937758250162005e-05,0.009072543121874332
302080,-0.11993835866451263,0.0019079935736954212,-0.00031737066456116736,0.00858120247721672
303104,-0.11997406929731369,0.0017659245058894157,-0.00031872146064415574,0.00857333280146122
304128,-0.12051957845687866,0.001636694883927703,-4.220828122925013e-05,0.009044253267347813
305152,-0.12069664150476456,0.0017647098284214735,-0.00018756193458102643,0.009548968635499477
306176,-0.12081176042556763,0.0019513384904712439,-0.0002700162003748119,0.01035961601883173
307200,-0.1209622472524643,0.0024919796269387007,-0.0005474424106068909,0.00991810392588377
308224,-0.1213061511516571,0.001726205344311893,-0.00017072890477720648,0.008811790496110916
309248,-0.12217919528484344,0.0014657246647402644,-1.322122261626646e-05,0.00894979014992714
310272,-0.12123669683933258,0.0026165840681642294,4.675722448155284e-05,0.009165074676275253
311296,-0.12125001847743988,0.0023598349653184414,-6.489096267614514e-05,0.009798046201467514
312320,-0.12142926454544067,0.001848298474214971,-0.0003013370151165873,0.00892841350287199
313344,-0.12202268093824387,0.0015192332211881876,-0.0002922071726061404,0.00912174116820097
314368,-0.12234047055244446,0.0021213507279753685,-0.000394808710552752,0.009075189009308815
315392,-0.12275610119104385,0.0015358137898147106,-0.00018806838488671929,0.009008834138512611
316416,-0.12191308289766312,0.002030532341450453,-0.00017637998098507524,0.009869471192359924
317440,-0.12262557446956635,0.0017683572368696332,-0.00027605544892139733,0.009096137247979641
318464,-0.1228703185915947,0.0018741368548944592,-0.000255934486631304,0.00880496110767126
319488,-0.12380708009004593,0.0026295192074030638,-0.0005454632919281721,0.008726626634597778
320512,-0.12423045933246613,0.0026058333460241556,-0.00045323860831558704,0.008947174064815044
321536,-0.12578491866588593,0.0024893046356737614,-9.246185072697699e-05,0.009491479955613613
322560,-0.1248537003993988,0.002170783467590809,0.00020750443218275905,0.009610156528651714
323584,-0.12473614513874054,0.0018884985474869609,-3.0086670449236408e-05,0.00911293737590313
324608,-0.12448984384536743,0.0017125079175457358,-8.024765702430159e-05,0.009061590768396854
325632,-0.12470308691263199,0.0021941850427538157,-0.0004524424148257822,0.009846970438957214
326656,-0.12458005547523499,0.0014902566326782107,-0.00026867998531088233,0.009487209841609001
327680,-0.12543587386608124,0.001646188204176724,-8.368845738004893e-05,0.009434495121240616
328704,-0.12575188279151917,0.001495425938628614,-2.3844768293201923e-07,0.008872894570231438
329728,-0.12495501339435577,0.0029444508254528046,1.8476537661626935e-05,0.011092112399637699
330752,-0.12553755939006805,0.001423302455805242,-0.0002409932785667479,0.009382488206028938
331776,-0.1252378225326538,0.00192935427185148,-0.0001864512887550518,0.010140218771994114
332800,-0.1257680505514145,0.0016853041015565395,-0.00036377517972141504,0.009471096098423004
333824,-0.12566182017326355,0.0015333238989114761,-0.0003362111165188253,0.008979512378573418
334848,-0.12642118334770203,0.001869227853603661,-2.020260762947146e-05,0.008425939828157425
335872,-0.12703198194503784,0.0020363125950098038,0.00010378061415394768,0.008890465833246708
